positive_ratings,owners,average_playtime,median_playtime,price
87,350000.0,20,31,0.0
90,10000.0,0,0,6.99
85,10000.0,0,0,1.99
96,35000.0,257,290,3.99
96,10000.0,0,0,6.99
58,350000.0,214,219,0.79
82,35000.0,241,241,3.99
62,350000.0,252,245,0.79
100,10000.0,0,0,3.99
93,10000.0,0,0,10.99
61,35000.0,0,0,14.99
66,10000.0,0,0,7.19
70,10000.0,0,0,4.99
72,35000.0,0,0,5.59
62,10000.0,0,0,1.99
85,10000.0,0,0,4.99
77,75000.0,137,138,3.19
93,10000.0,0,0,2.89
63,10000.0,0,0,14.99
68,75000.0,0,0,0.0
28,10000.0,0,0,1.69
79,10000.0,0,0,3.99
64,35000.0,224,237,2.79
79,350000.0,284,292,2.89
87,350000.0,350,369,0.79
96,10000.0,0,0,2.89
87,10000.0,0,0,5.99
73,10000.0,0,0,10.99
78,10000.0,0,0,1.99
83,10000.0,0,0,6.99
73,10000.0,0,0,4.79
90,35000.0,352,352,3.99
82,150000.0,215,229,1.99
100,10000.0,0,0,3.99
23,35000.0,0,0,0.0
83,150000.0,2492,3729,49.99
57,10000.0,0,0,0.79
26,150000.0,396,410,2.89
93,350000.0,124,124,19.99
47,10000.0,0,0,0.79
61,10000.0,0,0,9.99
55,10000.0,0,0,1.99
60,10000.0,0,0,1.99
52,10000.0,0,0,1.99
69,35000.0,0,0,4.79
81,10000.0,0,0,4.79
98,10000.0,0,0,4.79
100,10000.0,0,0,6.99
87,10000.0,0,0,3.99
78,75000.0,342,342,3.99
94,150000.0,0,0,0.0
60,10000.0,0,0,14.99
55,10000.0,444,444,6.99
95,750000.0,95,127,0.0
88,10000.0,0,0,10.99
91,10000.0,0,0,8.99
96,350000.0,568,568,14.99
29,10000.0,0,0,3.99
37,10000.0,0,0,3.99
35,10000.0,0,0,3.99
73,10000.0,0,0,6.99
95,10000.0,0,0,0.79
75,75000.0,0,0,7.19
76,10000.0,0,0,9.99
59,10000.0,0,0,1.99
47,35000.0,411,411,0.79
58,35000.0,413,413,0.79
89,35000.0,92,92,6.99
85,35000.0,0,0,2.09
89,10000.0,0,0,10.99
88,350000.0,1387,1387,24.99
63,10000.0,0,0,8.99
80,10000.0,0,0,18.99
96,10000.0,0,0,6.39
53,75000.0,0,0,0.0
66,10000.0,0,0,6.99
76,10000.0,0,0,6.99
33,10000.0,0,0,4.99
47,35000.0,0,0,0.0
63,350000.0,227,227,15.49
68,10000.0,214,224,2.79
81,10000.0,13,13,0.0
72,10000.0,0,0,10.99
85,75000.0,0,0,6.99
100,10000.0,0,0,1.99
88,35000.0,0,0,7.99
89,10000.0,0,0,11.39
88,10000.0,0,0,4.99
86,10000.0,0,0,14.99
79,35000.0,0,0,2.79
47,10000.0,513,513,1.59
58,10000.0,0,0,2.79
50,10000.0,0,0,4.79
94,350000.0,537,767,10.29
75,35000.0,1,1,15.49
54,10000.0,0,0,0.79
80,150000.0,202,226,1.59
84,35000.0,0,0,10.99
62,10000.0,0,0,3.99
72,350000.0,201,215,0.79
67,10000.0,0,0,5.59
83,35000.0,0,0,2.89
87,10000.0,0,0,3.99
20,10000.0,0,0,14.99
53,35000.0,0,0,0.0
93,75000.0,0,0,0.0
70,10000.0,0,0,1.69
28,10000.0,0,0,3.99
87,150000.0,435,435,6.99
84,10000.0,0,0,3.99
100,10000.0,0,0,5.59
64,75000.0,1,1,0.0
100,10000.0,0,0,4.79
65,10000.0,0,0,6.99
67,10000.0,0,0,6.99
97,10000.0,0,0,14.99
85,10000.0,0,0,3.99
97,10000.0,580,580,14.99
63,10000.0,0,0,6.99
87,150000.0,0,0,0.0
93,35000.0,568,568,22.99
86,35000.0,0,0,11.99
96,35000.0,242,356,15.49
46,10000.0,0,0,0.79
77,150000.0,0,0,0.0
91,10000.0,0,0,2.09
88,10000.0,0,0,6.99
35,10000.0,0,0,5.59
67,10000.0,0,0,5.79
94,75000.0,13,13,0.0
68,10000.0,0,0,6.99
91,150000.0,401,620,23.79
82,75000.0,290,323,4.79
92,10000.0,0,0,7.19
83,10000.0,0,0,6.99
71,75000.0,241,241,1.69
79,35000.0,0,0,3.99
80,10000.0,0,0,3.99
83,10000.0,0,0,11.99
100,10000.0,0,0,9.99
94,35000.0,5,5,14.99
71,10000.0,0,0,5.59
95,10000.0,0,0,6.99
66,10000.0,0,0,0.79
73,1500000.0,4126,230,0.0
72,10000.0,0,0,2.09
89,10000.0,0,0,2.79
85,10000.0,0,0,3.99
65,10000.0,0,0,0.79
44,150000.0,230,244,3.99
69,10000.0,0,0,0.0
82,10000.0,0,0,5.79
88,10000.0,0,0,3.99
80,10000.0,0,0,0.79
72,10000.0,0,0,5.99
59,10000.0,0,0,1.99
92,10000.0,0,0,3.99
75,35000.0,0,0,5.19
69,10000.0,0,0,6.99
96,10000.0,0,0,6.99
83,10000.0,0,0,3.99
58,10000.0,0,0,1.99
27,350000.0,240,229,0.79
92,10000.0,0,0,0.79
67,350000.0,217,225,1.99
79,10000.0,0,0,6.99
75,10000.0,0,0,6.99
81,150000.0,0,0,0.0
94,10000.0,0,0,8.99
89,35000.0,0,0,1.59
69,75000.0,215,227,0.79
54,350000.0,347,354,1.69
97,10000.0,0,0,4.79
61,10000.0,0,0,3.99
40,150000.0,198,203,3.19
81,75000.0,127,127,1.99
58,10000.0,0,0,0.0
51,75000.0,283,275,1.59
77,35000.0,773,773,2.79
80,10000.0,0,0,1.59
93,10000.0,0,0,19.49
55,75000.0,232,252,3.99
94,10000.0,0,0,2.79
100,10000.0,0,0,9.99
66,75000.0,243,241,1.99
91,10000.0,0,0,1.59
46,350000.0,200,206,0.79
77,35000.0,446,447,5.19
25,10000.0,167,167,1.99
87,35000.0,0,0,10.99
50,10000.0,0,0,1.99
93,10000.0,0,0,1.59
82,10000.0,0,0,5.59
43,35000.0,0,0,19.99
100,10000.0,0,0,2.09
100,10000.0,0,0,4.99
84,35000.0,32,32,14.99
80,10000.0,0,0,6.99
27,10000.0,0,0,3.99
70,35000.0,292,304,1.99
80,10000.0,0,0,0.79
70,10000.0,0,0,6.99
91,10000.0,0,0,29.99
54,150000.0,4,4,0.0
62,10000.0,0,0,0.79
28,10000.0,0,0,4.79
55,150000.0,0,0,0.0
68,10000.0,0,0,3.99
92,10000.0,0,0,3.99
79,350000.0,3194,3175,39.99
52,35000.0,233,256,2.79
58,150000.0,313,334,4.79
40,10000.0,0,0,0.79
85,10000.0,0,0,1.59
37,10000.0,0,0,3.99
66,10000.0,0,0,4.79
82,10000.0,0,0,10.99
80,10000.0,0,0,6.99
66,75000.0,255,296,1.59
84,350000.0,223,229,0.79
92,10000.0,0,0,1.99
69,150000.0,647,1066,0.0
33,350000.0,211,217,3.19
80,10000.0,2,2,10.29
87,10000.0,0,0,3.99
61,35000.0,250,251,4.79
47,75000.0,24,30,0.0
80,10000.0,0,0,6.99
84,10000.0,0,0,13.49
72,10000.0,0,0,2.79
57,35000.0,189,189,5.99
70,10000.0,0,0,5.79
60,10000.0,0,0,4.99
76,10000.0,0,0,3.99
100,10000.0,0,0,7.99
89,10000.0,0,0,15.49
61,10000.0,0,0,14.99
90,150000.0,54,86,3.99
73,150000.0,0,0,0.0
0,10000.0,0,0,3.99
59,10000.0,0,0,1.99
76,10000.0,0,0,1.99
65,10000.0,0,0,3.99
90,10000.0,0,0,6.99
47,10000.0,0,0,6.99
36,350000.0,204,228,0.79
83,10000.0,0,0,6.99
86,35000.0,351,351,15.49
75,10000.0,0,0,6.99
70,350000.0,127,127,7.19
55,35000.0,266,266,0.79
69,10000.0,0,0,3.99
52,10000.0,0,0,0.79
83,75000.0,1325,1325,15.49
60,10000.0,0,0,1.99
26,10000.0,0,0,2.79
91,10000.0,0,0,5.19
57,10000.0,0,0,1.59
72,10000.0,0,0,9.29
73,10000.0,0,0,15.49
14,10000.0,0,0,2.99
90,10000.0,578,578,1.59
64,10000.0,0,0,2.89
46,35000.0,0,0,0.0
65,150000.0,0,0,7.19
41,35000.0,276,276,0.79
86,150000.0,303,303,23.79
88,10000.0,0,0,6.99
93,10000.0,0,0,14.99
96,75000.0,397,398,4.99
89,10000.0,0,0,6.99
66,10000.0,0,0,6.99
72,75000.0,260,260,3.99
85,10000.0,0,0,6.99
43,10000.0,0,0,0.0
73,10000.0,0,0,6.99
75,35000.0,0,0,6.99
86,10000.0,0,0,21.99
93,750000.0,2115,1072,18.99
95,75000.0,340,353,10.99
90,35000.0,0,0,0.0
91,35000.0,0,0,10.99
51,1500000.0,324,150,0.0
82,10000.0,0,0,3.99
86,10000.0,0,0,5.19
73,10000.0,0,0,1.59
76,350000.0,10,14,0.0
72,350000.0,151,183,3.19
77,10000.0,0,0,1.99
86,10000.0,4,4,2.79
87,75000.0,273,273,1.59
68,10000.0,0,0,1.59
81,10000.0,0,0,0.79
88,350000.0,153,155,0.0
90,35000.0,204,400,2.09
77,35000.0,7,7,0.79
55,75000.0,1970,3898,0.0
50,10000.0,0,0,11.39
71,10000.0,0,0,1.59
55,75000.0,0,0,0.0
86,35000.0,0,0,5.99
19,10000.0,0,0,1.59
75,35000.0,0,0,14.99
68,35000.0,0,0,14.99
86,10000.0,0,0,4.99
78,10000.0,0,0,2.79
63,350000.0,239,244,2.79
85,35000.0,0,0,7.5
75,10000.0,0,0,0.79
78,35000.0,5,9,10.99
91,75000.0,162,162,10.99
83,10000.0,0,0,2.09
75,35000.0,0,0,11.39
57,35000.0,25,25,4.99
81,10000.0,0,0,11.39
48,10000.0,0,0,0.79
85,10000.0,0,0,5.59
91,10000.0,26,26,7.19
44,10000.0,0,0,3.99
100,10000.0,0,0,10.99
66,10000.0,0,0,1.59
64,10000.0,0,0,3.99
87,10000.0,0,0,11.39
76,10000.0,0,0,5.99
94,10000.0,0,0,29.99
64,10000.0,0,0,0.0
73,10000.0,0,0,2.09
33,10000.0,0,0,3.99
93,75000.0,0,0,6.99
88,75000.0,214,214,6.99
61,10000.0,0,0,5.19
75,10000.0,0,0,2.79
51,10000.0,0,0,3.99
38,35000.0,155,155,15.49
89,10000.0,225,225,3.99
32,75000.0,0,0,0.0
85,10000.0,0,0,23.79
63,75000.0,0,0,0.0
62,150000.0,208,213,0.79
73,10000.0,454,454,10.99
88,10000.0,0,0,4.99
76,35000.0,0,0,7.19
56,10000.0,0,0,0.79
95,150000.0,342,344,6.99
85,35000.0,137,137,14.99
81,10000.0,0,0,29.99
96,10000.0,1,1,0.0
57,35000.0,0,0,34.99
0,10000.0,0,0,23.79
58,10000.0,0,0,2.89
48,35000.0,0,0,0.0
52,10000.0,0,0,15.99
36,150000.0,237,262,3.19
62,35000.0,0,0,0.0
53,10000.0,0,0,1.99
87,35000.0,0,0,5.99
56,35000.0,219,219,3.99
70,10000.0,0,0,6.99
62,10000.0,0,0,15.99
92,10000.0,0,0,15.99
65,75000.0,229,238,3.19
67,35000.0,0,0,4.79
90,10000.0,0,0,6.99
65,150000.0,0,0,0.0
58,35000.0,0,0,0.0
86,350000.0,497,570,15.99
54,10000.0,0,0,3.99
63,10000.0,0,0,2.89
83,10000.0,0,0,7.19
66,10000.0,394,394,4.99
36,10000.0,0,0,22.99
49,10000.0,0,0,29.99
93,10000.0,0,0,7.19
70,10000.0,0,0,9.99
100,10000.0,0,0,3.99
90,10000.0,0,0,5.19
40,10000.0,0,0,3.99
62,10000.0,0,0,4.99
80,10000.0,0,0,5.19
70,10000.0,0,0,15.49
100,10000.0,0,0,6.99
88,750000.0,2735,3707,0.0
89,10000.0,0,0,5.49
71,10000.0,0,0,7.19
53,10000.0,0,0,14.99
45,35000.0,0,0,2.79
72,10000.0,0,0,1.59
90,75000.0,2,2,0.0
95,150000.0,656,1058,23.79
100,10000.0,0,0,3.99
73,35000.0,0,0,2.79
91,10000.0,2,2,1.99
78,10000.0,0,0,6.99
88,10000.0,0,0,6.99
80,10000.0,0,0,29.99
89,35000.0,0,0,3.99
92,35000.0,0,0,14.99
45,35000.0,0,0,0.0
92,10000.0,0,0,0.0
81,10000.0,0,0,3.99
50,10000.0,0,0,6.99
95,10000.0,0,0,6.99
59,10000.0,0,0,5.19
78,10000.0,0,0,11.39
82,75000.0,306,306,10.99
84,10000.0,0,0,10.99
93,35000.0,0,0,14.99
91,750000.0,232,180,14.99
87,350000.0,490,510,14.99
96,75000.0,0,0,0.0
80,35000.0,189,257,3.99
74,750000.0,724,602,25.99
72,1500000.0,1987,1242,41.99
61,10000.0,306,306,3.99
97,75000.0,211,229,11.39
86,75000.0,224,258,1.99
93,10000.0,0,0,3.99
65,10000.0,0,0,3.99
80,75000.0,211,312,0.79
64,10000.0,2,2,1.59
89,10000.0,0,0,3.99
50,150000.0,346,414,0.79
86,10000.0,0,0,2.79
58,75000.0,0,0,0.0
56,10000.0,0,0,14.99
91,10000.0,0,0,7.19
89,35000.0,316,316,2.09
92,35000.0,0,0,1.69
53,10000.0,0,0,0.0
83,10000.0,0,0,6.99
69,10000.0,0,0,6.99
89,10000.0,0,0,2.89
60,10000.0,0,0,5.59
58,10000.0,128,128,3.99
53,35000.0,149,271,1.99
69,10000.0,0,0,7.19
87,10000.0,0,0,7.19
67,35000.0,0,0,26.99
89,10000.0,0,0,3.99
58,10000.0,203,203,1.99
78,10000.0,0,0,2.99
44,150000.0,257,273,3.99
94,350000.0,21233,31845,0.0
60,10000.0,0,0,6.99
80,10000.0,0,0,6.99
66,10000.0,0,0,3.99
91,35000.0,0,0,6.99
85,350000.0,278,278,0.79
62,10000.0,0,0,2.89
33,35000.0,0,0,0.0
87,150000.0,244,271,3.19
91,10000.0,0,0,7.19
82,35000.0,0,0,1.99
66,150000.0,310,320,3.19
67,150000.0,278,338,0.79
70,75000.0,6,7,0.0
73,35000.0,241,241,2.09
50,35000.0,0,0,5.59
85,10000.0,0,0,15.49
87,75000.0,0,0,0.0
72,10000.0,0,0,1.99
95,150000.0,133,133,0.79
70,75000.0,295,295,6.99
53,10000.0,0,0,4.99
55,350000.0,321,331,1.99
66,350000.0,191,200,0.79
77,750000.0,89,138,0.0
51,35000.0,0,0,4.99
82,150000.0,65,65,11.49
41,75000.0,0,0,0.0
50,10000.0,0,0,19.49
89,10000.0,0,0,5.99
73,350000.0,202,226,0.79
47,10000.0,0,0,6.99
83,35000.0,0,0,6.99
30,75000.0,368,368,3.99
73,10000.0,0,0,6.99
78,350000.0,301,328,3.19
67,75000.0,235,241,2.89
83,10000.0,0,0,10.99
64,10000.0,0,0,9.29
60,35000.0,387,397,3.99
42,10000.0,0,0,15.49
86,10000.0,89,89,3.99
92,10000.0,0,0,14.99
66,35000.0,0,0,0.0
84,10000.0,0,0,3.99
50,10000.0,0,0,3.99
84,10000.0,0,0,7.19
95,10000.0,0,0,4.99
66,10000.0,0,0,15.99
62,10000.0,0,0,10.99
100,10000.0,0,0,3.99
64,10000.0,0,0,6.99
65,35000.0,204,204,2.79
90,350000.0,257,477,15.49
84,1500000.0,326,187,19.99
26,10000.0,0,0,3.99
78,10000.0,0,0,3.99
79,35000.0,0,0,0.0
68,750000.0,261,93,0.0
74,10000.0,0,0,22.99
52,35000.0,0,0,3.99
66,150000.0,1529,2777,1.59
95,35000.0,280,280,14.99
65,75000.0,267,273,5.19
55,10000.0,0,0,1.99
89,35000.0,7,7,0.0
62,10000.0,319,319,1.59
49,150000.0,255,273,3.19
33,350000.0,297,254,3.19
76,75000.0,0,0,0.0
96,10000.0,0,0,4.99
59,350000.0,223,216,1.99
73,150000.0,215,217,0.79
0,10000.0,0,0,2.09
87,350000.0,673,193,1.99
76,10000.0,0,0,7.19
48,10000.0,0,0,17.99
75,150000.0,206,206,0.0
84,350000.0,224,224,0.79
76,350000.0,234,240,0.79
72,35000.0,242,242,0.79
43,35000.0,9,9,0.0
93,75000.0,11,11,9.99
92,10000.0,0,0,2.89
41,10000.0,0,0,2.89
91,150000.0,0,0,0.0
79,10000.0,0,0,14.99
50,10000.0,0,0,5.59
40,10000.0,0,0,4.99
0,10000.0,0,0,6.59
100,10000.0,0,0,7.19
80,10000.0,0,0,9.99
64,10000.0,0,0,3.99
77,10000.0,0,0,1.59
58,35000.0,122,122,3.99
91,75000.0,863,863,15.99
88,10000.0,0,0,3.99
75,75000.0,251,296,1.99
56,35000.0,399,399,0.0
89,10000.0,0,0,15.99
68,350000.0,206,217,0.79
80,10000.0,0,0,4.79
86,10000.0,0,0,7.19
50,10000.0,0,0,0.79
70,10000.0,0,0,2.09
63,10000.0,0,0,4.79
70,10000.0,0,0,1.99
36,10000.0,0,0,8.99
92,75000.0,103,117,3.99
85,35000.0,0,0,6.99
75,10000.0,0,0,14.99
50,10000.0,0,0,7.19
88,10000.0,0,0,4.99
76,35000.0,0,0,0.0
90,350000.0,191,209,14.99
57,10000.0,0,0,4.99
91,10000.0,0,0,6.99
75,10000.0,0,0,10.99
100,10000.0,0,0,2.89
82,35000.0,1937,1937,15.49
79,10000.0,0,0,0.79
68,10000.0,0,0,3.99
49,150000.0,1302,1523,23.79
88,35000.0,38805,38805,10.99
95,35000.0,17,17,10.99
23,10000.0,0,0,2.89
100,10000.0,0,0,10.99
59,10000.0,0,0,2.09
96,35000.0,51,51,22.99
94,10000.0,0,0,5.99
95,10000.0,0,0,5.99
70,10000.0,5,5,0.79
81,75000.0,0,0,0.0
65,10000.0,0,0,9.29
93,10000.0,0,0,11.39
7,10000.0,0,0,4.99
82,10000.0,0,0,10.99
88,10000.0,0,0,4.99
23,10000.0,0,0,4.99
46,150000.0,16,31,0.0
100,10000.0,0,0,6.99
34,150000.0,235,248,1.69
88,350000.0,240,453,0.0
51,75000.0,0,0,0.0
57,10000.0,0,0,39.99
78,10000.0,0,0,18.99
100,10000.0,0,0,7.19
71,350000.0,2454,2720,26.99
72,35000.0,0,0,0.0
100,10000.0,0,0,10.99
90,350000.0,227,232,1.99
73,10000.0,0,0,4.79
50,10000.0,0,0,10.29
94,10000.0,40,40,7.19
52,10000.0,0,0,1.99
100,10000.0,0,0,8.99
100,10000.0,0,0,8.99
60,10000.0,0,0,0.0
84,10000.0,0,0,3.99
79,10000.0,37,37,5.59
72,35000.0,0,0,6.99
93,10000.0,0,0,6.99
42,10000.0,0,0,0.79
88,10000.0,0,0,12.99
85,75000.0,8,8,29.99
84,35000.0,0,0,11.39
80,10000.0,0,0,0.79
82,10000.0,0,0,4.99
83,10000.0,0,0,10.99
78,10000.0,0,0,0.0
83,10000.0,0,0,4.79
87,10000.0,0,0,15.49
41,10000.0,238,238,4.99
94,350000.0,63481,63490,0.0
58,10000.0,0,0,3.99
92,150000.0,0,0,15.49
55,10000.0,0,0,14.99
76,10000.0,0,0,5.59
59,75000.0,27,27,0.0
70,35000.0,0,0,6.99
82,10000.0,0,0,6.99
71,75000.0,0,0,7.19
82,35000.0,0,0,14.99
70,35000.0,0,0,6.99
66,10000.0,0,0,6.99
53,10000.0,36,36,5.59
100,10000.0,0,0,6.99
85,10000.0,0,0,6.99
66,10000.0,0,0,4.99
55,35000.0,0,0,4.99
60,10000.0,0,0,4.99
100,10000.0,0,0,4.99
71,10000.0,0,0,6.99
100,10000.0,0,0,6.99
80,10000.0,0,0,6.99
100,10000.0,0,0,6.99
100,10000.0,0,0,6.99
50,10000.0,0,0,4.99
100,10000.0,0,0,6.99
100,10000.0,0,0,6.99
100,10000.0,0,0,4.99
50,10000.0,0,0,6.99
80,10000.0,0,0,6.99
93,10000.0,0,0,10.99
67,35000.0,0,0,22.99
95,10000.0,0,0,14.99
86,75000.0,7194,7194,0.0
27,10000.0,0,0,1.59
75,3500000.0,469,63,0.0
83,10000.0,0,0,5.0
100,10000.0,0,0,10.99
94,350000.0,229,229,14.99
63,10000.0,0,0,6.99
70,35000.0,213,213,1.99
98,10000.0,0,0,2.09
44,10000.0,271,271,3.19
51,35000.0,0,0,6.99
70,150000.0,211,286,5.99
63,10000.0,0,0,6.99
84,750000.0,601,430,23.79
35,75000.0,232,272,2.79
69,75000.0,29,38,0.0
92,75000.0,0,0,0.0
61,150000.0,239,373,2.09
74,35000.0,19,19,10.99
93,10000.0,0,0,5.99
78,10000.0,0,0,1.99
41,350000.0,255,256,3.19
80,10000.0,0,0,1.59
95,10000.0,0,0,6.99
84,35000.0,0,0,6.99
60,35000.0,239,239,5.59
52,350000.0,219,221,0.79
69,75000.0,0,0,14.49
39,350000.0,384,399,3.99
96,35000.0,1,1,0.0
80,1500000.0,68,60,0.0
79,10000.0,0,0,14.99
59,150000.0,17,17,0.0
78,10000.0,0,0,6.99
53,350000.0,257,256,2.79
58,10000.0,0,0,8.29
52,35000.0,0,0,4.99
100,35000.0,0,0,1.99
100,10000.0,0,0,3.99
94,35000.0,180,180,2.79
85,10000.0,0,0,2.89
73,10000.0,0,0,2.89
81,10000.0,3,3,4.79
82,75000.0,295,327,0.79
77,35000.0,0,0,3.99
82,10000.0,0,0,3.99
23,10000.0,0,0,0.79
85,150000.0,0,0,0.0
46,350000.0,215,213,0.79
95,150000.0,0,0,0.0
65,150000.0,188,275,1.69
87,10000.0,0,0,12.99
68,10000.0,0,0,4.79
100,10000.0,0,0,11.39
42,10000.0,0,0,1.69
91,10000.0,0,0,5.79
52,35000.0,0,0,39.99
48,10000.0,0,0,6.99
80,35000.0,0,0,23.79
92,10000.0,0,0,6.99
97,10000.0,0,0,1.59
66,10000.0,0,0,3.99
98,10000.0,0,0,4.99
91,35000.0,49,49,7.19
69,10000.0,0,0,2.79
60,10000.0,0,0,4.79
70,10000.0,137,137,10.99
79,10000.0,0,0,10.99
75,35000.0,162,162,8.99
73,75000.0,557,796,4.99
86,350000.0,1160,1394,4.79
41,10000.0,212,212,15.99
97,10000.0,0,0,2.79
70,10000.0,0,0,0.79
42,10000.0,0,0,3.99
75,10000.0,0,0,18.39
100,10000.0,0,0,3.99
100,10000.0,0,0,3.99
75,10000.0,0,0,6.99
68,10000.0,0,0,3.99
82,10000.0,0,0,10.99
92,10000.0,16,16,15.49
81,10000.0,253,253,5.59
48,75000.0,230,230,2.09
74,35000.0,0,0,7.99
100,10000.0,0,0,3.99
79,150000.0,430,154,4.99
86,150000.0,51,51,0.0
100,10000.0,0,0,0.79
51,350000.0,23,42,0.0
56,35000.0,271,377,5.59
33,10000.0,0,0,10.99
88,10000.0,0,0,15.49
80,350000.0,183,364,0.0
89,10000.0,33,33,11.39
87,10000.0,0,0,6.99
78,10000.0,282,282,3.99
93,10000.0,0,0,5.59
84,75000.0,99,99,14.99
60,35000.0,2,2,3.99
57,10000.0,0,0,1.59
58,35000.0,0,0,3.99
73,75000.0,878,878,15.49
74,75000.0,292,352,22.99
54,75000.0,0,0,0.0
82,10000.0,0,0,6.99
82,10000.0,0,0,10.99
82,750000.0,222,226,0.79
98,75000.0,0,0,6.99
86,10000.0,0,0,11.39
91,350000.0,64,63,5.19
70,150000.0,82,106,0.0
80,350000.0,264,324,0.79
62,10000.0,0,0,0.79
76,35000.0,319,383,14.99
47,35000.0,0,0,0.0
58,35000.0,0,0,6.99
92,350000.0,0,0,0.0
40,10000.0,0,0,3.99
65,10000.0,0,0,0.0
77,10000.0,0,0,3.99
86,10000.0,0,0,12.39
51,75000.0,1,1,0.0
50,10000.0,0,0,3.99
45,10000.0,0,0,5.59
76,35000.0,258,258,6.99
59,350000.0,284,274,8.59
79,150000.0,131,131,14.99
79,150000.0,249,257,4.79
19,10000.0,0,0,3.99
73,10000.0,0,0,6.99
89,35000.0,0,0,14.99
98,10000.0,0,0,3.99
74,35000.0,0,0,0.79
97,10000.0,0,0,1.59
77,10000.0,0,0,6.99
71,10000.0,0,0,5.59
96,10000.0,0,0,12.39
69,10000.0,0,0,1.99
61,150000.0,275,275,3.19
76,150000.0,134,134,14.99
88,10000.0,0,0,0.0
95,35000.0,34,63,8.99
0,10000.0,0,0,11.99
77,35000.0,69,46,27.99
78,10000.0,0,0,3.99
71,35000.0,195,195,2.79
100,10000.0,0,0,7.19
87,10000.0,0,0,3.99
73,10000.0,122,122,6.99
80,10000.0,0,0,1.99
81,75000.0,338,338,5.99
76,10000.0,0,0,4.99
80,10000.0,0,0,11.39
73,150000.0,221,327,15.49
98,10000.0,0,0,3.99
72,75000.0,0,0,0.0
88,10000.0,0,0,10.99
88,10000.0,0,0,10.99
93,350000.0,54,78,0.0
77,10000.0,0,0,2.09
69,35000.0,0,0,0.0
98,10000.0,0,0,11.39
51,75000.0,318,333,1.99
92,10000.0,0,0,9.99
82,75000.0,0,0,0.0
83,35000.0,0,0,1.59
78,150000.0,23,23,0.0
83,10000.0,0,0,3.99
0,10000.0,0,0,3.99
100,10000.0,0,0,9.99
61,10000.0,0,0,4.79
96,10000.0,476,476,5.59
64,75000.0,293,295,0.79
83,10000.0,0,0,3.99
92,10000.0,805,805,6.99
62,350000.0,230,235,0.79
62,10000.0,0,0,3.99
90,35000.0,210,210,1.69
56,150000.0,210,223,1.99
87,35000.0,0,0,11.39
40,35000.0,0,0,0.79
58,350000.0,222,229,0.79
44,10000.0,0,0,6.99
46,75000.0,197,225,3.99
66,350000.0,796,994,24.99
39,350000.0,243,260,0.79
92,10000.0,0,0,6.99
40,150000.0,264,281,3.19
87,75000.0,273,278,3.19
90,150000.0,23,30,5.79
92,10000.0,0,0,4.99
53,35000.0,0,0,1.59
39,150000.0,215,218,0.79
81,10000.0,0,0,1.59
64,10000.0,0,0,0.0
100,10000.0,0,0,3.99
72,10000.0,0,0,6.99
64,75000.0,10,10,0.0
86,75000.0,190625,190625,0.0
50,150000.0,204,212,0.79
91,35000.0,110,110,6.99
57,10000.0,0,0,3.99
77,10000.0,0,0,1.99
43,10000.0,0,0,6.99
89,350000.0,59,71,1.99
37,10000.0,0,0,0.79
69,10000.0,418,418,3.99
71,75000.0,182,195,0.79
64,75000.0,445,453,1.69
100,10000.0,0,0,6.99
76,10000.0,0,0,8.99
57,35000.0,224,256,3.99
84,1500000.0,331,398,29.99
90,10000.0,0,0,5.99
60,10000.0,0,0,1.59
77,10000.0,0,0,0.0
41,10000.0,0,0,1.59
35,10000.0,0,0,10.99
91,3500000.0,739,562,17.99
86,150000.0,15,23,4.79
50,75000.0,250,241,1.69
84,35000.0,0,0,1.69
62,75000.0,312,312,1.59
56,10000.0,0,0,5.59
77,35000.0,0,0,14.99
70,10000.0,0,0,1.99
73,10000.0,0,0,0.0
90,750000.0,240,227,6.99
70,10000.0,0,0,5.59
88,10000.0,0,0,8.99
100,10000.0,0,0,4.79
87,10000.0,0,0,5.59
71,10000.0,23,23,3.99
95,35000.0,0,0,0.79
84,75000.0,0,0,8.99
76,10000.0,0,0,4.99
95,10000.0,0,0,6.99
80,10000.0,0,0,19.49
93,10000.0,0,0,5.59
91,75000.0,4420,4420,0.0
68,350000.0,367,386,0.79
91,10000.0,0,0,4.79
68,35000.0,0,0,4.99
92,10000.0,0,0,19.49
95,75000.0,0,0,0.0
56,750000.0,309,324,44.99
87,35000.0,0,0,14.99
83,10000.0,0,0,6.99
79,35000.0,0,0,19.49
60,10000.0,0,0,1.69
46,35000.0,218,218,1.99
65,10000.0,0,0,4.99
72,10000.0,0,0,14.99
33,10000.0,0,0,9.99
95,75000.0,3,3,0.0
43,10000.0,479,479,6.99
91,3500000.0,348,245,11.99
65,10000.0,0,0,10.99
38,35000.0,297,297,5.59
80,10000.0,0,0,5.79
86,75000.0,0,0,0.0
82,75000.0,23,23,2.79
65,150000.0,285,381,0.79
87,10000.0,117,117,0.79
53,10000.0,0,0,10.99
82,10000.0,0,0,14.99
94,35000.0,0,0,23.79
66,10000.0,0,0,22.99
84,75000.0,47,47,29.99
47,35000.0,0,0,0.0
79,75000.0,0,0,14.99
95,10000.0,0,0,14.99
100,10000.0,0,0,3.92
77,10000.0,0,0,1.59
57,350000.0,258,221,1.59
70,75000.0,260,260,1.69
100,10000.0,20,20,5.59
53,10000.0,0,0,9.99
69,10000.0,0,0,6.99
